review,rating,sentiment,source,category
Rugi 15ribu gue,2.0,negative,owned_shopee,shopee_kipas
Barang murahan..gak pernah ada yg beres!,,negative,owned_tokped,tokped_flashdisk_negative
"Pesan yang 4 slot batre tp di kirim yg 2 slot batre.. Mohon di cek lagi yaa sebelum pengiriman, apabila tidak ada mohon konfirnasi dulu.. Semoga bisa jadi pengalaman kedepan nya..sukses ",1.0,negative,owned_shopee,shopee_charger
HbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbuHbvycrfyglblbu,2.0,negative,owned_shopee,shopee_mascara
"Barang telah diterima, tp tdk ada gas portabelnya. Pdhl diiklan disebutkan dapatnya 1 paket : kompor portabel cosmos dan 1 portabel gas hi-cook. Lain kali kudu konsisten antara iklan dan real nya",,negative,owned_tokped,tokped_kompor_negative
tdk sesuai gambar ...........hmmmm,,negative,owned_tokped,tokped_sepatu_kulit_negative
"masker kemasan loosepack, ga dikardusin... kalau plastik robek terus terpapar bakteri gimana yak",,negative,owned_tokped,tokped_masker_negative
Saya dikasih box yang sudah lusuh / buruk sekali. Saya percaya saja barangnya baru tapi saya biasanya kalau beli barang pilih-pilih kemasan yang bagus yang belum dibuka orang.,,negative,owned_tokped,tokped_setrika_negative
brg sdh rusak,,negative,owned_tokped,tokped_speaker_bluetooth_negative
pengiriman smp ke alamat terlambat 1 hari dr estimasi,,negative,owned_tokped,tokped_masker_negative
tolong bagian packing lebih teliti lagi ya,,negative,owned_tokped,tokped_sendok_garpu_negative
Barang sudh smpai dgn selamat tp barangnya kurang memuaskan dalamnya pd sobek.. Kualitas produk kurang baik.,2.0,negative,owned_shopee,shopee_sepatu_kulit
bintang 2 aja. Kelamaan nyampenya. Seller cuek kalo ditanyain.,,negative,owned_tokped,tokped_masker_negative
Baru sekali ini pesan di shoope dapat toko TIDAK AMANAH 10pcs masker tidak dikirim. Foundi harusnya yg satu kuning pengantin malah dikirim kuning langsat semua. Sebenarnya sdh di cek betul belum woooyyy. Kalau jualan yg amanah dong. Di chat tidak ada respon. Hati2 belanja di toko ini!!!!!!!!!!!!!!!!,1.0,negative,owned_shopee,shopee_blushon
" Kecepatan pengiriman tidak baik, pesan tanggal 9 okt 2017 sampe tgl 31 okt 2017 (harus complain terus)",1.0,negative,owned_shopee,shopee_meja
"Minta warna apa dikirim yang mana. Dari di chat baik2 sampe kesel, ga di balas. Saya sudah menang kasus pengembalian dana, tetep gak kasih saya alamat untuk retur. Malah ngajuin banding lagi. Seller bodoh. Saya sangat menyezal belanja disini.",1.0,negative,owned_shopee,shopee_blushon
Tidak ada dlm paket,1.0,negative,owned_shopee,shopee_daging
Barang rusak tidak bisa nyala blas,1.0,negative,owned_shopee,shopee_speaker_bluetooth
"Kenyamanan aplikator:tidak terima barang
Intensitas:tidak terima barang
Ketahanan:tidak terima barang

Untuk product ini sudah habis , jadi barang tidak dikirim. Janji mau di transfer, tidak terima kabarnya.. Udah deh ikhlasin aja uangnya. Semoga lain kali lebih kooperatif yah... ",1.0,negative,owned_shopee,shopee_mascara
KECEWA bgt sma packingannya.,,negative,owned_tokped,tokped_masker_negative
Maaf saya kasih bintang1. Kapok ya ati2 blanja di sini barang tdk dicek. Dikomplen no respon. Kapok deh sudah motif salah n barang tdk dikirim lengkap. ,1.0,negative,owned_shopee,shopee_kipas
Yg dikirim uk gede gasesuai,2.0,negative,owned_shopee,shopee_ikat_pinggang
Brg dtg sesuai dg gambar. sy sdh tanya dg ukuran kaki 25 cm. Katanya menggunakan no 40. Dan brg dtg memang benar no 40. Ttp kaki sy tdk bs masuk. Hrs dipaksa. Kulitnya keras sekali. Dan Kaku. ,2.0,negative,owned_shopee,shopee_sepatu_kulit
"Barang bagus tapi packing cuma pake plastik bening ngga dikasih bubble padahal udah bayar bubble, tapi Alhamdulillah barang aman
Seller slow respon bangett ? semoga kedepannya packing dan pelayanan seller lebih baik lagi??",2.0,negative,owned_shopee,shopee_kipas
Jksksgskdkdndjwjdkhsvhdjdhekdhdghekdhdbjekehehdjdjdj,1.0,negative,owned_shopee,shopee_ikat_pinggang
rapuh mudah retak ya,,negative,owned_tokped,tokped_speaker_bluetooth_negative
"Barang ancur tidak sesuai dengan pesanan,, menyesal membeli d toko ni merasa d tipu, toko tidak bisa d ajak diskusi dgn baik",1.0,negative,owned_shopee,shopee_speaker_bluetooth
Pengiriman lama. Packing rapi. Barang tdk sesuai gambar. Tdk ada ventilasi (lubang udara). Tidak rekomended.,,negative,owned_tokped,tokped_masker_negative
"Barang masalah,, buat nyimpan filenya rusak😂 maaf gak bisa ngasih bintang🤫",,negative,owned_tokped,tokped_flashdisk_negative
"kecepatan pengiriman dari jakarta ke malang butuh 6 hari, dan jasa kirim yang dipake tidak sesuai dengan apa yang saya minta, harga yang saya bayar tidak sesuai dengat yang didapat",2.0,negative,owned_shopee,shopee_meja
1 tidak nyala dan tidak bisa dipakai,1.0,negative,owned_shopee,shopee_headset
"Malah di kirim ini kirain yg blush kurang suka sih kalo ini, aduhhh tidak sesuai ekspetasi ternyata..",2.0,negative,owned_shopee,shopee_blushon
cepat rusakkkkkk jelekkkkkkkkk,1.0,negative,owned_shopee,shopee_headset
"tidak sesuai diskripsi, ..",,negative,owned_tokped,tokped_masker_negative
"Produk Asjad 
",1.0,negative,owned_shopee,shopee_headset
"Barangnya yg di kirim kurang,yg datang cuma speaker bluetooth aj,buzzer speaker hp nya gak ada",1.0,negative,owned_shopee,shopee_speaker_bluetooth
Toko payah ga jelas nih toko parah,,negative,owned_tokped,tokped_speaker_bluetooth_negative
"Intensitas:ngegumpel
Ketahanan:baru dibuka ngegumpel

demi allah seneng bgt beli harga promo cuma 100k. eh pas dibuka patahhh tutupnya. dan pas gua buka ini maskara ngegumpel. bener"" kecewa bgt, tokonya dichat malah cuma blsan dari sistem dan gabisa bantu apa"". ini merk bagus dan terkenal tp responnya bener"" parah. kecewa bgt sumpah ?",1.0,negative,owned_shopee,shopee_mascara
"Barang emang sesuai gambar tapi dipake sekali udah mati. Di cas lama, cuma bisa sbentar pake nya. Trus besok nya di cas lagi, eh ga bisa dipake. Payah!!! Jual barang rusak apa gimana???!!!",1.0,negative,owned_shopee,shopee_kipas
"Barang Error/Rusak (Looping teuuuus) tdk disa dipake, stelah di bongkar IC kapasitornya bermasalah",,negative,owned_tokped,tokped_speaker_bluetooth_negative
Barang belum datang tapi ket terangn nya sudah datang tolong di perbaiki lagi,1.0,negative,owned_shopee,shopee_masker
Jaitan rusak/ bolong kok dijual. Kapok beli di toko ini.,1.0,negative,owned_shopee,shopee_pakaian_wanita_done
"sdh sampai, meskipun prosenya begitu lama, dan kemasannya sangat lain dr pd yg lain, pengalaman beli online hanya disini...thanks..",,negative,owned_tokped,tokped_sepatu_kulit_negative
Flash disk rusak & tidak bisa di return,,negative,owned_tokped,tokped_flashdisk_negative
Pembelian pertama ok lah segitu mah..tadinya mau langganan tapi kecewa di pembelian berikut nya..chat ga di balas2.. giliran ajuin cancel ditolak..padahal resi blom di infut..udah 3 hari ga dikirim2..bahkan sekarang sudah mau habis masa pengiriman dari shopeenya..semoga di cancel dari pihak shopee ,1.0,negative,owned_shopee,shopee_lipstick
lama banget pengirimannya :),1.0,negative,owned_shopee,shopee_meja
"Kecewa aku, barang nya lama x sampai",2.0,negative,owned_shopee,shopee_speaker_bluetooth
"Harga:Ga punya hati !! Chat ga di bls
Fitur:ga jujur !! Kecewa
Bahan:penipu !! Kecewa

Gimana sih beli 3 di kirimnya 2. Di chat penjual ga reapon sama sekali padahal online. Niat jualan ga sih? Hari gini nipu” orang. Kalo jualan yg jujur. Chat pelanggan di bls. Sombong banget !!! ",1.0,negative,owned_shopee,shopee_masker
Nyesel.  Pesen Board yang buat LCD dikirim malah board yang buat ke charger.  Apaan.  Baru prtma kali psen disini.  Udah kcewa.  Ngga kepake barangnya jga udah ada board yang buat ke chrgermah.  ,1.0,negative,owned_shopee,shopee_charger
"Kualitas produk kurang baik, lubang henset kelonggaran jadi suka lepas sendiri ngak sepan",2.0,negative,owned_shopee,shopee_charger
"kualitas standar sebanding dengan harga, hanya saja pelayanan tidak memuaskan dengan pemrosesan yang sangat lama.",,negative,owned_tokped,tokped_speaker_bluetooth_negative
"bagian hitamnya gak simetris, malu buat dipakainya ini mah",,negative,owned_tokped,tokped_masker_negative
suaranya pelan kali sama dengan suarah hp,,negative,owned_tokped,tokped_speaker_bluetooth_negative
pesen 2 dikirimnya 1,1.0,negative,owned_shopee,shopee_sendok_garpu
"Talinya kekecilan, ngga bisa ditarik sampe ke telinga. Ada 1 masker yg ada bercak kotornya ngga bisa ilang. Keterangan di kemasan KF94, di masker N95. Wow! N95 kan bentukannya ngga gitu. Lain kali dicek lagi kualitas produk sebelum dikirim.",,negative,owned_tokped,tokped_masker_negative
"Maaf ya kasih bintang 1. Bener2 dikirim ga sesuai pesanan. Di whatsapp ga di respon, di chat lewat shoppe ga di respon juga.",1.0,negative,owned_shopee,shopee_ikat_pinggang
pengiriman'nya lambat delay dari estimasi yg di tentukan.,,negative,owned_tokped,tokped_masker_negative
HATI2 DENGAN TOKO BEGINI SANGAT TIDAK PROFESIONAL. AWS HATI2!!!!!!!!,,negative,owned_tokped,tokped_masker_negative
"Beli 6 flashdisk, semuanya error. file corrupt semua. packagingnya seperti sudah dibuka semua lalu dimasukin lagi.",,negative,owned_tokped,tokped_flashdisk_negative
Ukuran tidak sesuai bentuk dan kualitas tidak sesuai,2.0,negative,owned_shopee,shopee_sepatu_kulit
Ini kirim kapan ini,1.0,negative,owned_shopee,shopee_kipas
ternyata bukan berbahan kain,,negative,owned_tokped,tokped_masker_negative
Sudah saya infokan ke toko ini tetapi tdk mendapat respon dg baik alias tdk digaransi.,,negative,owned_tokped,tokped_flashdisk_negative
Ga ad charger nya,1.0,negative,owned_shopee,shopee_kipas
Kardus rusak. Kayak barang rusak/lama di gudang. Warna juga ga sesuai permintaan tanpa konfirmasi langsung kirim,1.0,negative,owned_shopee,shopee_speaker_bluetooth
"lampunya gada, tapi ditulisan paket ada lampunya",,negative,owned_tokped,tokped_speaker_bluetooth_negative
cancel 1 malah di krim dua dua nya,1.0,negative,owned_shopee,shopee_charger
Mau return tp males kirim barangnya . itung2 amal aja deh . Lain kali di cek dulu ya jgn kirim barang yg Uda rusak.,,negative,owned_tokped,tokped_speaker_bluetooth_negative
Barangnya reject!!! Saya harus bawa lagi ke service centre. ,1.0,negative,owned_shopee,shopee_kipas
Yah ternyata batu akiknya juga dicat.. tertipu sudah..????,1.0,negative,owned_shopee,shopee_aksesoris
"Request warna hitam datang warna merah, tidak sesuai dengan apa yang dipesan parah...",,negative,owned_tokped,tokped_masker_negative
pelayanan seller bagus banget... tapi sayang kualitas barang kurang banget... diisi data film tidak bisa terbaca. diisi data agak banyak juga cuma masuk sebagian.... untung aja pelayanan seller bagus... ditingkatkan kualitas barangnya aja gan..,,negative,owned_tokped,tokped_flashdisk_negative
masker medis apaan dah tipis dan bau mana beli banyak lg nyesel,,negative,owned_tokped,tokped_masker_negative
"Barang penyok, bilang nya ada selang sama regulator tapi kenapa gk ada kk....... ",2.0,negative,owned_shopee,shopee_kompor
maaf min,,negative,owned_tokped,tokped_flashdisk_negative
"STOP ! Jangan mau berbelanja disini, barang yang dikirim rusak dan penjual tidak merespon keluhan pelanggan alias tidak bertanggung jawab ??? Jangan pernah order karna akan ada sesal setelahnya ?",1.0,negative,owned_shopee,shopee_speaker_bluetooth
Bahan jelek bukan kulit asli... Anjayyy gw ketipu nying...,,negative,owned_tokped,tokped_sepatu_kulit_negative
"Tombol no 1 nya tidak berfungsi
Kenapa tidak di cek dlu sebelum di kirim
",1.0,negative,owned_shopee,shopee_kipas
"Sori meski brang bagus klo packing gak rapi y sama saja bro,ini sudah dibilang mau dijual lagi,packing parah,penjual tidak peka sama konsumen",2.0,negative,owned_shopee,shopee_kipas
Ternyata Non Medis ya,,negative,owned_tokped,tokped_masker_negative
"Sangat mengecewakan, beli 2 kirim ke 2 alamat... Masak dua2 nya tidak dilengkapi micro disc... Tidak sesuai dengan deacription yg awal...",,negative,owned_tokped,tokped_speaker_bluetooth_negative
Mengecewakan beli 2 g bisa di Pake Semua. Penjual g amanah,1.0,negative,owned_shopee,shopee_charger
"Pengiriman cepat b
Produk kurang baikkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",1.0,negative,owned_shopee,shopee_headset
Rusak barangnnya ada peot untung masih bisa di akalain????,1.0,negative,owned_shopee,shopee_charger
"Baru kali ini beli produk kosmetik/make up yg bau produknya ngga enak banget. Baunya ya mirip bau uang baru ya mirip bau kotoran gitu. Baunya aneh bgt pokoknya, ngga enak bgt. Jadi waktu dipake di wajah seharian selalu kecium bau yg engga enak itu trus jadi sakit kepala gara2 bau anehnya terus2an kecium",1.0,negative,owned_shopee,shopee_concealer
2 bulan jebol 🤣👎,,negative,owned_tokped,tokped_sepatu_kulit_negative
"Saya kecewa barang yg dikirim beda jauh sama yg difoto , padahal udah langganan masih aja tega bikin kecewa ",1.0,negative,owned_shopee,shopee_sepatu_kulit
Tdk bisa digunakan kak di kompor rinai aku. Kurang lebar. Kagak bisa masuk jdnya. Sedih dah  :'(,2.0,negative,owned_shopee,shopee_kompor
psnya yg mi 8 lite d ksih yg mi 8 se sempak gk kpakai,1.0,negative,owned_shopee,shopee_kamera
"Pengiriman cepat sekali
Respon penjual sangat kooperatif sekali
Harga sangat kompetitif sekali
Kualitas produk sangat kurang, gas tidak bisa terkunci, selalu lepas terus
Pesanan sesuai dengan orderannya",2.0,negative,owned_shopee,shopee_kompor
"Barang tidak bisa digunakan, tetapi pengiriman cepat dan packing bagus",,negative,owned_tokped,tokped_flashdisk_negative
Kualitas mengenaskan memang saya beli iseng pengen tau. memang sesuai harganya. gapapa kalo buat rame2 an music suara kecil. build quality juga sesuai harga. Layanan toko pengiriman ok kok. ini cuman review khusus produk speaker ini aja.,,negative,owned_tokped,tokped_speaker_bluetooth_negative
"pengiriman super lambat, dikirim di hari terakhir, padahal sudah minta minta tolong dengan sangat, tidam menghargai pembeli, padahal jualannya banyak, saya pengen order yang lainnya jadi ilfill mending ke toko lain yang menghargai pelanggan dan gerak cepat.",,negative,owned_tokped,tokped_masker_negative
"Bagian kiri tidak mau menempel sempurna, selalu mangap seperti di gambar",1.0,negative,owned_shopee,shopee_kamera
cukup kecewa. kualitas produk sesuai harga. pengiriman barang kurang tanpa konfirmasi,,negative,owned_tokped,tokped_masker_negative
"jgnlah bilang kl itu merk alkindo, lah wong ga ada merk apa2 di maskernya.",,negative,owned_tokped,tokped_masker_negative
"Mbak kacamatanya kenapa miring sebelah??? Bisa direktur gak??
Ntr abis retur saya kasih 5 bintang",1.0,negative,owned_shopee,shopee_kacamata
Asu... produk kagak ori. nyesel gua beli. ,1.0,negative,owned_shopee,shopee_headset
Gak ada wrnanya trnyata,2.0,negative,owned_shopee,shopee_lipstick
barang tidak bagus!,,negative,owned_tokped,tokped_masker_negative
INI PENJUAL MASA BODOAN BANGET... GAK BACA PESANAN YANG SAYA MAU,1.0,negative,owned_shopee,shopee_setrika
Maaf barangnya ga cocok dg kompor saya. Ternyata ga semua tungku kompor bisa pakai. jadi harus dicek ukurannya sebelum pesen. Tks,,negative,owned_tokped,tokped_kompor_negative
Warnanya tidak susai ,2.0,negative,owned_shopee,shopee_pakaian_wanita_done
"kipas tidak bisa berputar
karna baling baling terlalu dekat dengan besi
harus buka besi pelindung 
bautnya susah di buka karna masih baru 
pesan hari senin kamis sampai ya maklumin karna keadaan jalannya banyak yg di tutup (PSBB)",1.0,negative,owned_shopee,shopee_kipas
"Buat yg mw beli speaker ini .mending jangan di beli nyesel, kualitas speaker nya jelek . bass biasa ajah. batre nya jg cepet abis .ga sesuai deskripsi. baru liat banyak yg review kurang bagus.",,negative,owned_tokped,tokped_speaker_bluetooth_negative
Dus paket russak.... Produknya tdk sesuai dengan gambar...,2.0,negative,owned_shopee,shopee_kamera
pesanan datang tidak sesuai. respon penjual kalo dichat lama,,negative,owned_tokped,tokped_masker_negative
semua maskernya talinya beda panjang. yg kiri 10cm yg kanan 20cm. jd miriiiing dipakenya,,negative,owned_tokped,tokped_masker_negative
Kecewa berat sma kurir ninja...paket hilang bgtu saja ?,1.0,negative,owned_shopee,shopee_blushon
Bahan bukan telpon tapi plastik ,2.0,negative,owned_shopee,shopee_setrika
Ada bbrpa part yg patah. Kualitas packing jelek. Penjual tidak respond. Dan pengiriman lama,1.0,negative,owned_shopee,shopee_kipas
"Harga:murah
Kualitas:maaf ya dagingnya alot kayanya bukan us beef
Ukuran/Berat:berat sesuai

Maaf ya saya kasih bintang diatas soalnya dagingnya ga sesuai gambar trs bukan US beef slice yg biasanya saya beli, saya sering beli us beef slice tp ga ada uratnya n alot kt gini pas dimasak",2.0,negative,owned_shopee,shopee_daging
"Toko besar ga menjamin pelayanan bagus, pelayanan ga sebanding sama tokonya. Kalo kaya gini sayang di tinggal pelanggan.",1.0,negative,owned_shopee,shopee_kipas
kecewa sedikit gan. size nya saya minta 43 yg dtng 42 dan kurir nta saya pilih j&t malah kurir nya jne.,,negative,owned_tokped,tokped_sepatu_kulit_negative
Kamvrett...masa cuma masuk 3 lagu...nyesel sumpah bli dsini,,negative,owned_tokped,tokped_flashdisk_negative
"Barang asli, tp sampe dalam keadaan terbuka, sudah di remind utk kirim brg yg utuh ttp saja di kirim seperti ini.",,negative,owned_tokped,tokped_masker_negative
"Pesennya warna hijau dikirim warna pink, chatnya slow respon parah, nggak worth it pelayanannya, chat di WhatsApp bilangnya cuma bagian gudang terus suruh chat di shopee, dari pagi di chat nggak ada balesan sama sekali",1.0,negative,owned_shopee,shopee_headset
